index,date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,week,month,urban_population_porcentage,case_fatality_rate,percentage vaccinated,mortality_rate,active_cases
56,2021-02-27,AR,AR,Argentina,4540,115,2134946,55335,548570,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,25.728395,17.783951,32.271605,2.709333,60.587571,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,8,2,0.92,26.0,1.2207069931154235,2.5918688341531824,2079611
57,2021-02-28,AR,AR,Argentina,2553,117,2137499,55452,551500,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,24.302469,17.567901,31.62963,10.740571,71.860864,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,8,2,0.92,26.0,1.2272269841645662,2.5942468277178143,2082047
58,2021-03-01,AR,AR,Argentina,7466,123,2144965,55575,584867,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,24.623457,19.049383,30.537037,4.092222,75.061864,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,9,3,0.92,26.0,1.3014769982726697,2.590951367504831,2089390
59,2021-03-02,AR,AR,Argentina,7245,141,2152210,55716,618243,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,24.308642,18.234568,30.561728,0.471714,72.826054,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,9,3,0.92,26.0,1.3757470396570333,2.588780834583986,2096494
60,2021-03-03,AR,AR,Argentina,7505,122,2159715,55838,649765,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.919753,17.864198,30.697531,0.108857,74.282136,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,9,3,0.92,26.0,1.445891462131803,2.5854337262092453,2103877
61,2021-03-04,AR,AR,Argentina,7120,112,2166835,55950,699163,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,24.919753,17.154321,31.611111,0.0,67.395154,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,9,3,0.92,26.0,1.5558145057650963,2.582107082449748,2110885
62,2021-03-05,AR,AR,Argentina,7199,140,2174034,56090,748537,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,24.166667,17.41358,31.512346,0.0,68.54643,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,9,3,0.92,26.0,1.6656841433283622,2.5799964489975777,2117944
63,2021-03-06,AR,AR,Argentina,4757,94,2178791,56184,773432,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,25.030864,16.209877,31.518519,0.0,63.382957,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,9,3,0.92,26.0,1.7210818147168971,2.5786778080137105,2122607
64,2021-03-07,AR,AR,Argentina,2737,107,2181528,56291,778614,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,25.962963,17.12963,32.944444,0.0,58.773532,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,9,3,0.92,26.0,1.7326130753369169,2.5803473528645977,2125237
65,2021-03-08,AR,AR,Argentina,7188,121,2188716,56412,823142,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.401235,17.814815,32.876543,1.49225,65.018267,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,10,3,0.92,26.0,1.8316991372605427,2.5774015450154337,2132304
66,2021-03-09,AR,AR,Argentina,7402,136,2196118,56548,873252,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.783951,15.641975,30.759259,0.0,61.329798,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,10,3,0.92,26.0,1.943206560971307,2.574907177118898,2139570
67,2021-03-10,AR,AR,Argentina,7990,124,2204108,56672,943649,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,25.345679,16.623457,32.388889,0.0,55.166756,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,10,3,0.92,26.0,2.099857690625401,2.571198870472772,2147436
68,2021-03-11,AR,AR,Argentina,7918,122,2212026,56794,1023899,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.333333,17.661111,32.638889,3.7338,65.149895,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,10,3,0.92,26.0,2.2784342372785407,2.5675105084659946,2155232
69,2021-03-12,AR,AR,Argentina,7892,146,2219918,56940,1093285,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,21.5,16.203704,28.308642,4.967111,73.432722,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,10,3,0.92,26.0,2.4328356362327432,2.5649596066161005,2162978
70,2021-03-13,AR,AR,Argentina,5186,114,2225104,57054,1113379,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,23.322222,15.555556,29.583333,2.0574,66.516936,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,10,3,0.92,26.0,2.4775498683629382,2.5641048688061323,2168050
71,2021-03-14,AR,AR,Argentina,3079,108,2228183,57162,1117293,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,21.3,16.244444,30.022222,8.4074,79.828128,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,10,3,0.92,26.0,2.4862595082831924,2.56540867603783,2171021
72,2021-03-15,AR,AR,Argentina,8125,132,2236308,57294,1176173,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.833333,16.833333,26.339506,10.272889,84.532808,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,11,3,0.92,26.0,2.617282400083029,2.5619905665945835,2179014
73,2021-03-16,AR,AR,Argentina,8521,104,2244829,57398,1233861,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.927778,15.466667,25.683333,30.1752,78.817076,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,11,3,0.92,26.0,2.745652790404852,2.556898543274343,2187431
74,2021-03-17,AR,AR,Argentina,8217,117,2253046,57515,1293769,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.061111,13.211111,24.683333,3.894667,76.680426,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,11,3,0.92,26.0,2.878963242204182,2.5527663438740267,2195531
75,2021-03-18,AR,AR,Argentina,7941,115,2260987,57630,1352968,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,14.648148,10.166667,19.67284,0.508,77.893158,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,11,3,0.92,25.0,3.0106959896847956,2.5488868357049377,2203357
76,2021-03-19,AR,AR,Argentina,8332,123,2269319,57753,1407064,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.111111,11.077778,21.116667,0.5334,72.956121,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,11,3,0.92,25.0,3.131073271525895,2.544948506578405,2211566
77,2021-03-20,AR,AR,Argentina,5854,129,2275173,57882,1428820,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.611111,13.518519,23.728395,3.189111,70.511815,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,11,3,0.92,25.0,3.179485874005468,2.544070275095564,2217291
78,2021-03-21,AR,AR,Argentina,3214,91,2278387,57973,1437193,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.067901,8.919753,25.018519,0.536222,55.311979,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,11,3,0.92,25.0,3.1981179166861744,2.5444755434436734,2220414
79,2021-03-22,AR,AR,Argentina,10050,144,2288437,58117,1473049,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.104938,11.728395,25.716049,0.0,62.278097,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,12,3,0.92,25.0,3.2779065853066722,2.5395936178273644,2230320
80,2021-03-23,AR,AR,Argentina,10720,139,2299157,58256,1518851,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.635802,11.777778,27.277778,0.0,62.210414,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,12,3,0.92,25.0,3.3798276194475707,2.533798257361285,2240901
81,2021-03-24,AR,AR,Argentina,7130,150,2306287,58406,1535285,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,21.679012,13.518519,28.320988,0.0,69.667811,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,12,3,0.92,25.0,3.4163974258986327,2.5324688557842108,2247881
82,2021-03-25,AR,AR,Argentina,11530,133,2317817,58539,1580864,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.993827,17.185185,28.382716,12.756444,82.583684,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,12,3,0.92,25.0,3.5178222286388623,2.5256092262676475,2259278
83,2021-03-26,AR,AR,Argentina,13069,132,2330886,58671,1622992,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.259259,13.944444,24.141975,13.744222,83.75062,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,12,3,0.92,25.0,3.6115676835597776,2.5171115189674653,2272215
84,2021-03-27,AR,AR,Argentina,9526,120,2340412,58791,1648580,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.527778,8.983333,20.638889,11.684,68.979294,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,12,3,0.92,25.0,3.6685074552203454,2.5119936147994455,2281621
85,2021-03-28,AR,AR,Argentina,5850,137,2346262,58928,1657969,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.123457,6.691358,23.469136,0.141111,61.032108,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,12,3,0.92,25.0,3.689400354865533,2.511569466666553,2287334
86,2021-03-29,AR,AR,Argentina,14762,160,2361024,59088,1712129,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.932099,8.160494,25.660494,0.0,63.414668,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,13,3,0.92,25.0,3.8099200528933714,2.5026429210376513,2301936
87,2021-03-30,AR,AR,Argentina,15980,146,2377004,59234,1786262,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.709877,10.469136,26.790123,0.0,59.741147,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,13,3,0.92,25.0,3.9748847274483525,2.4919604678831,2317770
88,2021-03-31,AR,AR,Argentina,17132,160,2394136,59394,1865101,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.54321,10.407407,26.796296,0.0,61.801963,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,13,3,0.92,25.0,4.150321442234482,2.480811449307809,2334742
89,2021-04-01,AR,AR,Argentina,14294,135,2408430,59529,1918764,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.027778,11.794444,26.238889,0.0,64.966281,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,13,4,0.92,25.0,4.269735189562176,2.471693177713282,2348901
90,2021-04-02,AR,AR,Argentina,11233,176,2419663,59705,1949576,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.91358,12.339506,26.074074,0.0,63.680819,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,13,4,0.92,25.0,4.338299682465309,2.4674923739380237,2359958
91,2021-04-03,AR,AR,Argentina,13333,180,2432996,59885,1983975,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.987654,13.037037,27.425926,0.0,62.471651,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,13,4,0.92,25.0,4.414846157584579,2.4613686171288403,2373111
92,2021-04-04,AR,AR,Argentina,9129,185,2442125,60070,2006377,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.080247,14.54321,28.549383,0.0,62.053867,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,13,4,0.92,25.0,4.464696273449047,2.4597430516455954,2382055
93,2021-04-05,AR,AR,Argentina,23213,190,2465338,60260,2082777,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.851852,16.333333,29.654321,0.0,64.908018,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,14,4,0.92,24.0,4.634705596368672,2.4442895862555156,2405078
94,2021-04-06,AR,AR,Argentina,25198,211,2490536,60471,2171084,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.67284,15.006173,29.67284,0.0,67.036169,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,14,4,0.92,24.0,4.831211005780495,2.4280315562593757,2430065
95,2021-04-07,AR,AR,Argentina,26227,238,2516763,60709,2279305,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.361111,15.672222,29.177778,0.0,71.777817,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,14,4,0.92,24.0,5.07203010179731,2.41218581169542,2456054
96,2021-04-08,AR,AR,Argentina,26122,233,2542885,60942,2383498,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,22.994444,18.038889,29.066667,11.65225,81.269827,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,14,4,0.92,24.0,5.303885879061243,2.396569251067193,2481943
97,2021-04-09,AR,AR,Argentina,25891,208,2568776,61150,2486720,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,19.395062,17.512346,27.283951,32.314444,90.262318,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,14,4,0.92,24.0,5.533580935741995,2.380511185093601,2507626
98,2021-04-10,AR,AR,Argentina,18329,268,2587105,61418,2526403,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.074074,12.481481,21.037037,10.526889,94.582281,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,14,4,0.92,24.0,5.621885647278899,2.374004920557921,2525687
99,2021-04-11,AR,AR,Argentina,11610,207,2598715,61625,2547044,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,15.240741,7.314815,22.314815,5.700889,63.670665,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,14,4,0.92,24.0,5.667817092755128,2.371364308898821,2537090
100,2021-04-12,AR,AR,Argentina,27071,261,2625786,61886,2623985,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,16.722222,7.012346,25.049383,0.0,58.243345,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,15,4,0.92,24.0,5.839030277503281,2.35685619467847,2563900
101,2021-04-13,AR,AR,Argentina,27686,300,2653472,62186,2705043,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,17.191358,7.777778,25.845679,0.0,62.504604,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,15,4,0.92,23.0,6.019404828513999,2.343570989254833,2591286
102,2021-04-14,AR,AR,Argentina,27397,288,2680869,62474,2780343,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,18.104938,9.561728,26.179012,0.0,66.606088,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,15,4,0.92,23.0,6.186966373224048,2.3303637738360212,2618395
103,2021-04-15,AR,AR,Argentina,26242,309,2707111,62783,2847493,44938712,19523766,20593330,3599141.0,41339571,16.515,0.825,6718871,7045513,6430658,5777148,4507125,3911943,2914251,1817557,994030,449663446954.0,10006,-34.0,-64.0,2780400,21.8,5.9,8.8,2.5996,3.9901,20.691358,11.580247,28.592593,0.0,65.672103,15057273,2690269,55032,76.52,147.086,79.483,26.6,15.8,0,0,15,4,0.92,23.0,6.336392106654058,2.3191882416347167,2644328
